,Rides lost ,latitude,longitude
4304,241,52.523,13.33
4305,286,52.409,13.377
4306,173,52.489,13.369
4307,230,52.479,13.452
4308,234,52.538,13.426
4309,208,52.508,13.296
4310,193,52.508,13.457
4311,244,52.53,13.5
4312,214,52.532,13.424
4313,217,52.536,13.303
4314,228,52.566,13.37
4315,212,52.497,13.305
4316,240,52.55,13.417
4317,199,52.471,13.335
4318,260,52.54,13.273
4319,237,52.474,13.372
4320,205,52.56,13.365
4321,267,52.533,13.476
4322,217,52.512,13.491
4323,242,52.509,13.432
4324,293,52.538,13.2
4325,200,52.504,13.429
4326,237,52.535,13.432
4327,200,52.523,13.453
4328,223,52.549,13.391
4329,236,52.477,13.429
4330,243,52.423,13.437
4331,216,52.516,13.398
4332,234,52.554,13.413
4333,281,52.479,13.442
4334,213,52.533,13.335
4335,211,52.539,13.511
4336,177,52.508,13.318
4337,196,52.466,13.321
4338,257,52.551,13.357
4339,268,52.499,13.393
4340,188,52.458,13.292
4341,184,52.608,13.329
4342,115,52.518,13.456
4343,227,52.519,13.455
4344,153,52.488,13.366
4345,287,52.436,13.368
4346,279,52.596,13.361
4347,218,52.473,13.481
4348,235,52.516,13.479
4349,177,52.502,13.306
4350,170,52.417,13.495
4351,173,52.472,13.328
4352,233,52.56,13.335
4353,209,52.508,13.363
4354,282,52.539,13.295
4355,161,52.523,13.326
4356,239,52.574,13.408
4357,198,52.508,13.308
4358,205,52.452,13.34
4359,205,52.467,13.386
4360,221,52.599,13.344
4361,218,52.541,13.417
4362,277,52.554,13.398
4363,229,52.464,13.434
4364,278,52.419,13.51
4365,183,52.504,13.312
4366,177,52.508,13.474
4367,195,52.48,13.333
4368,254,52.414,13.051
4369,192,52.469,13.325
4370,270,52.539,13.231
4371,211,52.521,13.395
4372,161,52.492,13.293
4373,208,52.391,13.403
4374,226,52.471,13.452
4375,211,52.472,13.329
4376,269,52.517,13.417
4377,203,52.517,13.296
4378,208,52.512,13.46
4379,315,52.525,13.177
4380,272,52.493,13.394
4381,213,52.538,13.296
4382,265,52.447,13.402
4383,268,52.419,13.504
4384,296,52.545,13.376
4385,155,52.549,13.401
4386,189,52.438,13.263
4387,263,52.604,13.35
4388,236,52.542,13.415
4389,239,52.46,13.365
4390,219,52.504,13.435
4391,238,52.549,13.352
4392,235,52.539,13.345
4393,147,52.551,13.436
4394,202,52.551,13.34
4395,203,52.458,13.372
4396,184,52.509,13.326
4397,235,52.51,13.432
4398,221,52.484,13.322
4399,275,52.503,13.386
4400,169,52.51,13.303
4401,221,52.488,13.442
4402,259,52.552,13.402
4403,206,52.491,13.37
4404,263,52.552,13.401
4405,235,52.605,13.352
4406,218,52.423,13.471
4407,262,52.572,13.415
4408,122,52.436,13.26
4409,233,52.507,13.396
4410,234,52.52,13.357
4411,195,52.483,13.381
4412,262,52.419,13.503
4413,274,52.425,13.373
4414,223,52.496,13.405
4415,196,52.575,13.368
4416,202,52.574,13.417
4417,219,52.498,13.428
4418,190,52.51,13.467
4419,156,52.535,13.366
4420,254,52.462,13.472
4421,147,52.451,13.434
4422,219,52.483,13.36
4423,169,52.511,13.45
4424,222,52.508,13.392
4425,200,52.427,13.448
4426,200,52.548,13.419
4427,236,52.51,13.459
4428,260,52.502,13.447
4429,331,52.509,13.52
4430,170,52.569,13.402
4431,194,52.512,13.301
4432,227,52.481,13.444
4433,215,52.548,13.403
4434,238,52.512,13.49
4435,235,52.499,13.405
4436,284,52.499,13.409
4437,147,52.537,13.274
4438,245,52.5,13.34
4439,214,52.5,13.389
4440,162,52.482,13.321
4441,237,52.451,13.449
4442,222,52.505,13.36
4443,262,52.536,13.195
4444,205,52.513,13.39
4445,190,52.531,13.41
4446,226,52.395,13.129
4447,188,52.481,13.36
4448,164,52.499,13.319
4449,189,52.545,13.392
4450,245,52.597,13.359
4451,181,52.495,13.355
4452,151,52.387,13.408
4453,261,52.393,13.063
4454,236,52.519,13.463
4455,202,52.495,13.403
4456,228,52.572,13.404
4457,187,52.518,13.449
4458,211,52.481,13.298
4459,214,52.498,13.333
4460,221,52.513,13.33
4461,220,52.536,13.437
4462,263,52.467,13.485
4463,222,52.49,13.38
4464,238,52.496,13.416
4465,217,52.459,13.339
4466,259,52.526,13.333
4467,166,52.497,13.312
4468,247,52.516,13.256
4469,222,52.473,13.464
4470,192,52.55,13.345
4471,201,52.533,13.351
4472,264,52.553,13.345
4473,215,52.53,13.329
4474,160,52.467,13.319
4475,232,52.495,13.33
4476,239,52.516,13.295
4477,249,52.475,13.447
4478,240,52.548,13.373
4479,300,52.566,13.32
4480,231,52.515,13.396
4481,258,52.467,13.321
4482,273,52.508,13.452
4483,184,52.576,13.323
4484,157,52.495,13.32
4485,206,52.507,13.418
4486,174,52.536,13.281
4487,278,52.546,13.51
4488,174,52.437,13.274
4489,303,52.506,13.451
4490,260,52.53,13.296
4491,202,52.499,13.301
4492,256,52.593,13.36
4493,156,52.514,13.428
4494,222,52.524,13.449
4495,195,52.492,13.429
4496,278,52.436,13.542
4497,226,52.512,13.454
4498,233,52.545,13.444
4499,209,52.512,13.311
4500,178,52.491,13.451
4501,194,52.525,13.304
4502,217,52.525,13.327
4503,248,52.39,13.4
4504,238,52.562,13.355
4505,256,52.557,13.394
4506,243,52.482,13.347
4507,271,52.591,13.283
4508,256,52.516,13.452
4509,241,52.551,13.379
4510,228,52.475,13.385
4511,208,52.442,13.459
4512,239,52.502,13.426
4513,196,52.467,13.31
4514,264,52.489,13.436
4515,249,52.509,13.352
4516,211,52.541,13.407
4517,217,52.521,13.356
4518,178,52.57,13.406
4519,255,52.468,13.44
4520,254,52.482,13.376
4521,203,52.574,13.347
4522,187,52.5,13.309
4523,213,52.562,13.399
4524,160,52.513,13.288
4525,269,52.527,13.364
4526,238,52.465,13.469
4527,237,52.552,13.362
4528,176,52.503,13.416
4529,194,52.512,13.4
4530,225,52.414,13.05
4531,175,52.563,13.328
4532,198,52.455,13.327
4533,197,52.456,13.333
4534,224,52.418,13.496
4535,174,52.488,13.337
4536,305,52.535,13.197
4537,200,52.496,13.384
4538,192,52.488,13.39
4539,229,52.542,13.426
4540,208,52.479,13.336
4541,236,52.576,13.321
4542,186,52.545,13.422
4543,196,52.503,13.485
4544,174,52.464,13.317
4545,220,52.513,13.462
4546,199,52.513,13.45
4547,189,52.471,13.308
4548,222,52.547,13.399
4549,246,52.525,13.448
4550,201,52.549,13.363
4551,237,52.503,13.367
4552,190,52.506,13.3
4553,282,52.462,13.517
4554,218,52.596,13.351
4555,207,52.491,13.379
4556,188,52.477,13.371
4557,184,52.451,13.385
4558,196,52.499,13.465
4559,261,52.429,13.467
4560,230,52.48,13.442
4561,253,52.574,13.381
4562,210,52.476,13.376
4563,193,52.489,13.321
4564,198,52.547,13.344
4565,204,52.491,13.349
4566,270,52.501,13.347
4567,197,52.474,13.484
4568,205,52.48,13.45
4569,253,52.514,13.498
4570,221,52.461,13.433
4571,221,52.501,13.434
4572,181,52.488,13.391
4573,213,52.556,13.429
4574,190,52.481,13.359
4575,191,52.476,13.36
4576,237,52.531,13.384
4577,228,52.565,13.377
4578,209,52.556,13.347
4579,259,52.525,13.467
4580,190,52.479,13.324
4581,202,52.475,13.371
4582,229,52.558,13.353
4583,211,52.5,13.391
4584,205,52.525,13.348
4585,217,52.46,13.524
4586,213,52.47,13.427
4587,213,52.511,13.422
4588,169,52.435,13.524
4589,232,52.405,13.407
4590,206,52.511,13.438
4591,153,52.515,13.436
4592,196,52.541,13.388
4593,208,52.532,13.435
4594,251,52.423,13.47
4595,177,52.564,13.421
4596,179,52.566,13.375
4597,186,52.563,13.347
4598,377,52.525,13.412
4599,234,52.504,13.405
4600,219,52.533,13.4
4601,173,52.478,13.295
4602,220,52.561,13.384
4603,210,52.472,13.342
4604,173,52.473,13.45
4605,247,52.533,13.485
4606,212,52.559,13.361
4607,210,52.51,13.394
4608,244,52.565,13.209
4609,191,52.491,13.369
4610,208,52.446,13.379
4611,230,52.5,13.338
4612,218,52.522,13.334
4613,188,52.49,13.385
4614,183,52.473,13.443
4615,201,52.544,13.394
4616,189,52.502,13.302
4617,214,52.503,13.387
4618,172,52.482,13.374
4619,254,52.483,13.355
4620,239,52.545,13.371
4621,244,52.397,13.079
4622,194,52.508,13.326
4623,243,52.561,13.376
4624,181,52.465,13.367
4625,146,52.524,13.298
4626,131,52.515,13.431
4627,171,52.507,13.456
4628,171,52.518,13.432
4629,217,52.463,13.42
4630,167,52.496,13.328
4631,190,52.502,13.435
4632,196,52.551,13.35
4633,161,52.469,13.454
4634,193,52.492,13.402
4635,206,52.559,13.447
4636,195,52.495,13.353
4637,195,52.505,13.41
4638,245,52.548,13.26
4639,202,52.485,13.455
4640,193,52.483,13.361
4641,237,52.527,13.483
4642,225,52.513,13.289
4643,252,52.537,13.219
4644,199,52.518,13.441
4645,220,52.449,13.252
4646,202,52.502,13.451
4647,176,52.545,13.393
4648,184,52.434,13.386
4649,302,52.539,13.201
4650,227,52.477,13.372
4651,202,52.479,13.354
4652,244,52.517,13.428
4653,195,52.489,13.343
4654,214,52.573,13.359
4655,238,52.496,13.38
4656,265,52.588,13.325
4657,193,52.497,13.3
4658,218,52.535,13.39
4659,179,52.54,13.417
4660,207,52.533,13.471
4661,212,52.523,13.451
4662,208,52.514,13.439
4663,238,52.423,13.483
4664,202,52.532,13.349
4665,223,52.499,13.396
4666,186,52.511,13.299
4667,180,52.507,13.322
4668,215,52.503,13.324
4669,174,52.481,13.366
4670,228,52.471,13.432
4671,246,52.493,13.462
4672,209,52.486,13.331
4673,243,52.397,13.066
4674,210,52.505,13.379
4675,227,52.561,13.371
4676,236,52.522,13.455
4677,220,52.507,13.305
4678,207,52.529,13.327
4679,183,52.502,13.449
4680,150,52.518,13.421
4681,192,52.54,13.42
4682,242,52.524,13.477
4683,258,52.392,13.082
4684,215,52.526,13.42
4685,175,52.388,13.415
4686,212,52.499,13.334
4687,196,52.576,13.324
4688,233,52.543,13.394
4689,170,52.496,13.308
4690,230,52.493,13.402
4691,280,52.514,13.381
4692,232,52.573,13.416
4693,172,52.488,13.341
4694,213,52.518,13.417
4695,147,52.508,13.321
4696,249,52.525,13.333
4697,223,52.466,13.32
4698,177,52.531,13.443
4699,209,52.493,13.427
4700,212,52.486,13.464
4701,221,52.49,13.431
4702,159,52.545,13.419
4703,231,52.484,13.444
4704,204,52.502,13.336
4705,199,52.495,13.334
4706,233,52.507,13.375
4707,168,52.441,13.387
4708,245,52.514,13.407
4709,239,52.572,13.312
4710,114,52.498,13.269
4711,286,52.559,13.37
4712,209,52.504,13.305
4713,197,52.507,13.377
4714,193,52.49,13.345
4715,215,52.392,13.094
4716,200,52.508,13.472
4717,237,52.473,13.459
4718,198,52.55,13.347
4719,239,52.538,13.345
4720,210,52.471,13.435
4721,196,52.496,13.427
4722,238,52.491,13.428
4723,218,52.522,13.451
4724,179,52.436,13.466
4725,185,52.478,13.363
4726,229,52.469,13.433
4727,219,52.493,13.39
4728,183,52.487,13.359
4729,227,52.609,13.335
4730,233,52.476,13.429
4731,210,52.553,13.476
4732,239,52.497,13.431
4733,164,52.492,13.451
4734,213,52.494,13.32
4735,200,52.519,13.47
4736,237,52.511,13.296
4737,188,52.512,13.437
4738,243,52.526,13.446
4739,181,52.488,13.355
4740,262,52.515,13.349
4741,140,52.521,13.499
4742,415,52.49,13.417
4743,248,52.59,13.284
4744,225,52.539,13.395
4745,269,52.544,13.247
4746,290,52.461,13.436
4747,194,52.462,13.461
4748,231,52.485,13.48
4749,198,52.536,13.397
4750,228,52.552,13.357
4751,275,52.466,13.428
4752,281,52.517,13.415
4753,196,52.502,13.338
4754,138,52.489,13.319
4755,187,52.519,13.302
4756,204,52.48,13.456
4757,218,52.582,13.364
4758,247,52.51,13.346
4759,206,52.544,13.261
4760,280,52.511,13.377
4761,249,52.559,13.446
4762,193,52.561,13.333
4763,213,52.486,13.439
4764,203,52.478,13.344
4765,241,52.429,13.526
4766,204,52.493,13.401
4767,145,52.483,13.383
4768,207,52.529,13.43
4769,138,52.525,13.313
4770,165,52.542,13.378
4771,235,52.463,13.477
4772,202,52.443,13.46
4773,189,52.539,13.403
4774,203,52.485,13.431
4775,194,52.551,13.345
4776,250,52.426,13.469
4777,206,52.481,13.34
4778,197,52.494,13.385
4779,167,52.395,13.039
4780,211,52.49,13.371
4781,180,52.496,13.287
4782,187,52.489,13.362
4783,222,52.523,13.411
4784,171,52.498,13.327
4785,194,52.44,13.381
4786,184,52.563,13.343
4787,270,52.545,13.177
4788,282,52.506,13.33
4789,206,52.516,13.395
4790,170,52.536,13.496
4791,178,52.475,13.424
4792,155,52.491,13.327
4793,220,52.529,13.377
4794,180,52.532,13.419
4795,204,52.507,13.422
4796,184,52.504,13.313
4797,135,52.535,13.446
4798,268,52.514,13.382
4799,153,52.519,13.467
4800,194,52.515,13.29
4801,121,52.481,13.385
4802,166,52.451,13.341
4803,213,52.537,13.404
4804,160,52.488,13.387
4805,196,52.4,13.059
4806,183,52.489,13.297
4807,223,52.523,13.436
4808,202,52.523,13.438
4809,210,52.437,13.262
4810,192,52.546,13.37
4811,261,52.496,13.468
4812,207,52.448,13.386
4813,292,52.532,13.198
4814,280,52.517,13.388
4815,264,52.514,13.351
4816,193,52.522,13.486
4817,209,52.392,13.083
4818,196,52.497,13.313
4819,218,52.438,13.462
4820,206,52.528,13.453
4821,196,52.584,13.288
4822,215,52.464,13.485
4823,181,52.516,13.472
4824,202,52.498,13.395
4825,157,52.507,13.311
4826,165,52.51,13.277
4827,204,52.529,13.338
4828,248,52.504,13.444
4829,245,52.543,13.375
4830,198,52.538,13.4
4831,200,52.535,13.424
4832,217,52.52,13.406
4833,234,52.539,13.393
4834,251,52.511,13.432
4835,232,52.447,13.342
4836,241,52.462,13.436
4837,187,52.383,13.02
4838,211,52.479,13.448
4839,180,52.524,13.393
4840,171,52.506,13.407
4841,222,52.464,13.316
4842,180,52.53,13.437
4843,273,52.499,13.388
4844,246,52.507,13.368
4845,205,52.487,13.452
4846,186,52.55,13.342
4847,233,52.555,13.375
4848,205,52.524,13.306
4849,161,52.432,13.462
4850,224,52.469,13.434
4851,195,52.511,13.3
4852,260,52.507,13.414
4853,209,52.503,13.399
4854,213,52.468,13.332
4855,237,52.521,13.327
4856,217,52.509,13.404
4857,231,52.503,13.373
4858,170,52.507,13.32
4859,245,52.488,13.441
4860,166,52.472,13.292
4861,203,52.504,13.322
4862,181,52.473,13.376
4863,165,52.542,13.356
4864,273,52.463,13.514
4865,219,52.418,13.287
4866,177,52.48,13.448
4867,211,52.465,13.417
4868,205,52.496,13.423
4869,190,52.514,13.437
4870,199,52.519,13.418
4871,249,52.486,13.465
4872,177,52.47,13.432
4873,211,52.437,13.464
4874,309,52.513,13.575
4875,226,52.461,13.503
4876,219,52.501,13.493
4877,182,52.482,13.445
4878,212,52.483,13.32
4879,197,52.557,13.364
4880,257,52.497,13.393
4881,170,52.513,13.445
4882,299,52.514,13.349
4883,169,52.503,13.357
4884,198,52.506,13.386
4885,205,52.521,13.336
4886,395,52.454,13.323
4887,200,52.483,13.425
4888,187,52.502,13.452
4889,196,52.464,13.438
4890,204,52.461,13.349
4891,184,52.542,13.423
4892,220,52.461,13.48
4893,199,52.517,13.305
4894,229,52.57,13.311
4895,218,52.552,13.358
4896,192,52.531,13.341
4897,221,52.499,13.481
4898,171,52.378,13.403
4899,176,52.549,13.405
4900,165,52.492,13.421
4901,183,52.552,13.348
4902,232,52.428,13.435
4903,196,52.477,13.45
4904,221,52.487,13.387
4905,275,52.504,13.447
4906,177,52.467,13.322
4907,181,52.483,13.342
4908,211,52.447,13.36
4909,212,52.48,13.454
4910,195,52.573,13.408
4911,177,52.492,13.434
4912,154,52.484,13.335
4913,209,52.423,13.435
4914,179,52.492,13.438
4915,211,52.567,13.37
4916,169,52.549,13.189
4917,191,52.52,13.467
4918,172,52.504,13.325
4919,198,52.528,13.301
4920,267,52.517,13.377
4921,206,52.451,13.271
4922,206,52.503,13.38
4923,200,52.557,13.386
4924,208,52.479,13.343
4925,186,52.506,13.412
4926,224,52.487,13.261
4927,231,52.51,13.373
4928,196,52.472,13.452
4929,317,52.474,13.459
4930,211,52.488,13.444
4931,211,52.481,13.421
4932,210,52.555,13.427
4933,201,52.506,13.31
4934,194,52.488,13.303
4935,278,52.449,13.437
4936,200,52.559,13.336
4937,236,52.557,13.393
4938,238,52.604,13.352
4939,307,52.499,13.358
4940,199,52.521,13.407
4941,214,52.529,13.331
4942,201,52.473,13.451
4943,174,52.491,13.318
4944,209,52.559,13.385
4945,172,52.505,13.513
4946,250,52.496,13.444
4947,159,52.567,13.346
4948,176,52.494,13.432
4949,198,52.536,13.427
4950,205,52.493,13.49
4951,179,52.488,13.456
4952,201,52.547,13.26
4953,205,52.464,13.445
4954,172,52.54,13.279
4955,160,52.493,13.408
4956,165,52.486,13.352
4957,229,52.525,13.344
4958,204,52.498,13.294
4959,154,52.492,13.349
4960,304,52.461,13.434
4961,188,52.497,13.412
4962,176,52.536,13.413
4963,235,52.436,13.541
4964,204,52.48,13.341
4965,151,52.499,13.331
4966,170,52.516,13.446
4967,194,52.484,13.282
4968,228,52.524,13.409
4969,204,52.501,13.443
4970,163,52.481,13.363
4971,175,52.529,13.449
4972,217,52.525,13.341
4973,189,52.505,13.514
4974,224,52.518,13.419
4975,157,52.52,13.449
4976,174,52.523,13.301
4977,230,52.504,13.47
4978,223,52.511,13.372
4979,188,52.494,13.424
4980,186,52.491,13.45
4981,203,52.51,13.415
4982,192,52.469,13.468
4983,185,52.518,13.488
4984,222,52.421,13.479
4985,216,52.504,13.487
4986,188,52.399,13.053
4987,177,52.468,13.319
4988,244,52.553,13.475
4989,217,52.511,13.419
4990,210,52.489,13.441
4991,160,52.493,13.297
4992,206,52.49,13.356
4993,132,52.563,13.425
4994,186,52.51,13.283
4995,191,52.485,13.43
4996,211,52.511,13.474
4997,191,52.456,13.386
4998,226,52.578,13.333
4999,174,52.524,13.338
